[2024-11-14 10:28:39] [class-ss-archive-creation-job.php:83] Starting a job; no job is presently running
[2024-11-14 10:28:39] [class-ss-archive-creation-job.php:84] Here's our task list: setup, fetch_urls, generate_404, transfer_files_locally, wrapup
[2024-11-14 10:28:39] [class-ss-archive-creation-job.php:102] Pushing first task to queue: setup
[2024-11-14 10:28:39] [class-ss-archive-creation-job.php:136] Current task: setup
[2024-11-14 10:28:39] [class-ss-archive-creation-job.php:153] Performing task: setup
[2024-11-14 10:28:39] [class-ss-task.php:44] Status message: [setup] Setting up
[2024-11-14 10:28:40] [class-ss-setup-task.php:33] Creating archive directory: D:\xampp\htdocs\automospeed1/wp-content/uploads\simply-static\temp-files/simply-static-1-1731580119\
[2024-11-14 10:28:40] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/automospeed1/
[2024-11-14 10:28:40] [class-ss-setup-task.php:116] File D:\xampp\htdocs\automospeed1/robots.txt exists; adding to queue as: D:/xampp/htdocs/automospeed1/robots.txt
[2024-11-14 10:28:40] [class-yoast-integration.php:86] Adding sitemap URL to queue: http://localhost/automospeed1/sitemap.xml
[2024-11-14 10:28:40] [class-yoast-integration.php:86] Adding sitemap URL to queue: http://localhost/automospeed1/sitemap_index.xml
[2024-11-14 10:31:01] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/font-awesome/json
[2024-11-14 10:31:01] [class-ss-transfer-files-locally-task.php:124] Successfully transferred: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/font-awesome/json
[2024-11-14 10:31:01] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/font-awesome/json
[2024-11-14 10:31:01] [class-ss-transfer-files-locally-task.php:124] Successfully transferred: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/font-awesome/json
[2024-11-14 10:31:01] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/font-awesome/json
[2024-11-14 10:31:01] [class-ss-transfer-files-locally-task.php:124] Successfully transferred: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/font-awesome/json
[2024-11-14 10:31:01] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/font-awesome/migration
[2024-11-14 10:31:01] [class-ss-transfer-files-locally-task.php:124] Successfully transferred: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/font-awesome/migration
[2024-11-14 10:31:01] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts
[2024-11-14 10:31:01] [class-ss-transfer-files-locally-task.php:124] Successfully transferred: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts
[2024-11-14 10:31:01] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts
[2024-11-14 10:31:01] [class-ss-transfer-files-locally-task.php:124] Successfully transferred: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts
[2024-11-14 10:31:01] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts
[2024-11-14 10:31:01] [class-ss-transfer-files-locally-task.php:124] Successfully transferred: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts
[2024-11-14 10:31:01] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts
[2024-11-14 10:31:01] [class-ss-transfer-files-locally-task.php:124] Successfully transferred: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts
[2024-11-14 10:31:01] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts
[2024-11-14 10:31:01] [class-ss-transfer-files-locally-task.php:124] Successfully transferred: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts
[2024-11-14 10:31:01] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts
[2024-11-14 10:31:01] [class-ss-transfer-files-locally-task.php:124] Successfully transferred: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts
[2024-11-14 10:31:01] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts
[2024-11-14 10:31:01] [class-ss-transfer-files-locally-task.php:124] Successfully transferred: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts
[2024-11-14 10:31:01] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts
[2024-11-14 10:31:01] [class-ss-transfer-files-locally-task.php:124] Successfully transferred: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts
[2024-11-14 10:31:01] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts
[2024-11-14 10:31:01] [class-ss-transfer-files-locally-task.php:124] Successfully transferred: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts
[2024-11-14 10:31:01] [class-ss-transfer-files-locally-task.php:73] [Transfer] Total Pages:625. Processed Pages: 200
[2024-11-14 10:31:01] [class-ss-task.php:44] Status message: [transfer_files_locally] Transferred 200 of 625 files
[2024-11-14 10:31:01] [trait-can-process-pages.php:110] Total pages: 625; Pages remaining: 425
[2024-11-14 10:31:01] [class-ss-archive-creation-job.php:181] We're not done with the transfer_files_locally task yet
[2024-11-14 10:31:01] [class-ss-archive-creation-job.php:136] Current task: transfer_files_locally
[2024-11-14 10:31:01] [class-ss-archive-creation-job.php:153] Performing task: transfer_files_locally
[2024-11-14 10:31:01] [class-ss-task.php:44] Status message: [transfer_files_locally] Transferring 50 of 625 files
[2024-11-14 10:31:01] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts
[2024-11-14 10:31:01] [class-ss-transfer-files-locally-task.php:124] Successfully transferred: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts
[2024-11-14 10:31:01] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts
[2024-11-14 10:31:01] [class-ss-transfer-files-locally-task.php:124] Successfully transferred: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts
[2024-11-14 10:31:01] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts
[2024-11-14 10:31:01] [class-ss-transfer-files-locally-task.php:124] Successfully transferred: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts
[2024-11-14 10:31:01] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts
[2024-11-14 10:31:01] [class-ss-transfer-files-locally-task.php:124] Successfully transferred: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts
[2024-11-14 10:31:01] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts
[2024-11-14 10:31:01] [class-ss-transfer-files-locally-task.php:124] Successfully transferred: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts
[2024-11-14 10:31:01] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts
[2024-11-14 10:31:01] [class-ss-transfer-files-locally-task.php:124] Successfully transferred: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts
[2024-11-14 10:31:01] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/hover
[2024-11-14 10:31:01] [class-ss-transfer-files-locally-task.php:124] Successfully transferred: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/hover
[2024-11-14 10:31:01] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/hover
[2024-11-14 10:31:01] [class-ss-transfer-files-locally-task.php:124] Successfully transferred: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/hover
[2024-11-14 10:31:01] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/imagesloaded
[2024-11-14 10:31:01] [class-ss-transfer-files-locally-task.php:124] Successfully transferred: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/imagesloaded
[2024-11-14 10:31:01] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/imagesloaded
[2024-11-14 10:31:01] [class-ss-transfer-files-locally-task.php:124] Successfully transferred: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/imagesloaded
[2024-11-14 10:31:01] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/inline-editor/js
[2024-11-14 10:31:01] [class-ss-transfer-files-locally-task.php:124] Successfully transferred: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/inline-editor/js
[2024-11-14 10:31:01] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/inline-editor/js
[2024-11-14 10:31:01] [class-ss-transfer-files-locally-task.php:124] Successfully transferred: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/inline-editor/js
[2024-11-14 10:31:01] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/jquery-easing
[2024-11-14 10:31:01] [class-ss-transfer-files-locally-task.php:124] Successfully transferred: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/jquery-easing
[2024-11-14 10:31:01] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/jquery-easing
[2024-11-14 10:31:01] [class-ss-transfer-files-locally-task.php:124] Successfully transferred: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/jquery-easing
[2024-11-14 10:31:01] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/jquery-hover-intent
[2024-11-14 10:31:01] [class-ss-transfer-files-locally-task.php:124] Successfully transferred: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/jquery-hover-intent
[2024-11-14 10:31:01] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/jquery-hover-intent
[2024-11-14 10:31:01] [class-ss-transfer-files-locally-task.php:124] Successfully transferred: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/jquery-hover-intent
[2024-11-14 10:31:01] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/jquery-numerator
[2024-11-14 10:31:01] [class-ss-transfer-files-locally-task.php:124] Successfully transferred: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/jquery-numerator
[2024-11-14 10:31:01] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/jquery-numerator
[2024-11-14 10:31:01] [class-ss-transfer-files-locally-task.php:124] Successfully transferred: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/jquery-numerator
[2024-11-14 10:31:01] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/nouislider
[2024-11-14 10:31:01] [class-ss-transfer-files-locally-task.php:124] Successfully transferred: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/nouislider
[2024-11-14 10:31:01] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/nouislider
[2024-11-14 10:31:01] [class-ss-transfer-files-locally-task.php:124] Successfully transferred: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/nouislider
[2024-11-14 10:31:01] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/nprogress
[2024-11-14 10:31:02] [class-ss-transfer-files-locally-task.php:124] Successfully transferred: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/nprogress
[2024-11-14 10:31:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/nprogress
[2024-11-14 10:31:02] [class-ss-transfer-files-locally-task.php:124] Successfully transferred: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/nprogress
[2024-11-14 10:31:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/perfect-scrollbar/js
[2024-11-14 10:31:02] [class-ss-transfer-files-locally-task.php:124] Successfully transferred: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/perfect-scrollbar/js
[2024-11-14 10:31:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/perfect-scrollbar/js
[2024-11-14 10:31:02] [class-ss-transfer-files-locally-task.php:124] Successfully transferred: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/perfect-scrollbar/js
[2024-11-14 10:31:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/pickr
[2024-11-14 10:31:02] [class-ss-transfer-files-locally-task.php:124] Successfully transferred: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/pickr
[2024-11-14 10:31:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/pickr/themes
[2024-11-14 10:31:02] [class-ss-transfer-files-locally-task.php:124] Successfully transferred: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/pickr/themes
[2024-11-14 10:31:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/share-link
[2024-11-14 10:31:02] [class-ss-transfer-files-locally-task.php:124] Successfully transferred: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/share-link
[2024-11-14 10:31:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/share-link
[2024-11-14 10:31:02] [class-ss-transfer-files-locally-task.php:124] Successfully transferred: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/share-link
[2024-11-14 10:31:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/swiper/css
[2024-11-14 10:31:02] [class-ss-transfer-files-locally-task.php:124] Successfully transferred: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/swiper/css
[2024-11-14 10:31:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/swiper/css
[2024-11-14 10:31:02] [class-ss-transfer-files-locally-task.php:124] Successfully transferred: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/swiper/css
[2024-11-14 10:31:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/swiper
[2024-11-14 10:31:02] [class-ss-transfer-files-locally-task.php:124] Successfully transferred: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/swiper
[2024-11-14 10:31:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/swiper
[2024-11-14 10:31:02] [class-ss-transfer-files-locally-task.php:124] Successfully transferred: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/swiper
[2024-11-14 10:31:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/swiper/v8/css
[2024-11-14 10:31:02] [class-ss-transfer-files-locally-task.php:124] Successfully transferred: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/swiper/v8/css
[2024-11-14 10:31:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/swiper/v8/css
[2024-11-14 10:31:02] [class-ss-transfer-files-locally-task.php:124] Successfully transferred: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/swiper/v8/css
[2024-11-14 10:31:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/swiper/v8
[2024-11-14 10:31:02] [class-ss-transfer-files-locally-task.php:124] Successfully transferred: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/swiper/v8
[2024-11-14 10:31:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/swiper/v8
[2024-11-14 10:31:02] [class-ss-transfer-files-locally-task.php:124] Successfully transferred: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/swiper/v8
[2024-11-14 10:31:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/tipsy
[2024-11-14 10:31:02] [class-ss-transfer-files-locally-task.php:124] Successfully transferred: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/tipsy
[2024-11-14 10:31:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/tipsy
[2024-11-14 10:31:02] [class-ss-transfer-files-locally-task.php:124] Successfully transferred: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/lib/tipsy
[2024-11-14 10:31:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/js
[2024-11-14 10:31:02] [class-ss-transfer-files-locally-task.php:124] Successfully transferred: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/js
[2024-11-14 10:31:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/js
[2024-11-14 10:31:02] [class-ss-transfer-files-locally-task.php:124] Successfully transferred: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/js
[2024-11-14 10:31:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/js
[2024-11-14 10:31:02] [class-ss-transfer-files-locally-task.php:124] Successfully transferred: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/js
[2024-11-14 10:31:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/js
[2024-11-14 10:31:02] [class-ss-transfer-files-locally-task.php:124] Successfully transferred: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/js
[2024-11-14 10:31:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/js
[2024-11-14 10:31:02] [class-ss-transfer-files-locally-task.php:124] Successfully transferred: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/js
[2024-11-14 10:31:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/js
[2024-11-14 10:31:02] [class-ss-transfer-files-locally-task.php:124] Successfully transferred: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/js
[2024-11-14 10:31:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/js
[2024-11-14 10:31:02] [class-ss-transfer-files-locally-task.php:124] Successfully transferred: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/js
[2024-11-14 10:31:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/js
[2024-11-14 10:31:02] [class-ss-transfer-files-locally-task.php:124] Successfully transferred: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/js
[2024-11-14 10:31:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/js
[2024-11-14 10:31:02] [class-ss-transfer-files-locally-task.php:124] Successfully transferred: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/js
[2024-11-14 10:31:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/js
[2024-11-14 10:31:02] [class-ss-transfer-files-locally-task.php:124] Successfully transferred: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/js
[2024-11-14 10:31:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/js
[2024-11-14 10:31:02] [class-ss-transfer-files-locally-task.php:124] Successfully transferred: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/js
[2024-11-14 10:31:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/js
[2024-11-14 10:31:02] [class-ss-transfer-files-locally-task.php:124] Successfully transferred: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/js
[2024-11-14 10:31:02] [class-ss-transfer-files-locally-task.php:73] [Transfer] Total Pages:625. Processed Pages: 250
[2024-11-14 10:31:02] [class-ss-task.php:44] Status message: [transfer_files_locally] Transferred 250 of 625 files
[2024-11-14 10:31:02] [trait-can-process-pages.php:110] Total pages: 625; Pages remaining: 375
[2024-11-14 10:31:02] [class-ss-archive-creation-job.php:181] We're not done with the transfer_files_locally task yet
[2024-11-14 10:31:02] [class-ss-archive-creation-job.php:136] Current task: transfer_files_locally
[2024-11-14 10:31:02] [class-ss-archive-creation-job.php:153] Performing task: transfer_files_locally
[2024-11-14 10:31:02] [class-ss-task.php:44] Status message: [transfer_files_locally] Transferring 50 of 625 files
[2024-11-14 10:31:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/js
[2024-11-14 10:31:02] [class-ss-transfer-files-locally-task.php:124] Successfully transferred: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/js
[2024-11-14 10:31:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/js
[2024-11-14 10:31:02] [class-ss-transfer-files-locally-task.php:124] Successfully transferred: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/js
[2024-11-14 10:31:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/js
[2024-11-14 10:31:02] [class-ss-transfer-files-locally-task.php:124] Successfully transferred: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/js
[2024-11-14 10:31:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/js
[2024-11-14 10:31:02] [class-ss-transfer-files-locally-task.php:124] Successfully transferred: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/js
[2024-11-14 10:31:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/js
[2024-11-14 10:31:02] [class-ss-transfer-files-locally-task.php:124] Successfully transferred: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/js
[2024-11-14 10:31:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/js
[2024-11-14 10:31:02] [class-ss-transfer-files-locally-task.php:124] Successfully transferred: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/js
[2024-11-14 10:31:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/js
[2024-11-14 10:31:02] [class-ss-transfer-files-locally-task.php:124] Successfully transferred: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/js
[2024-11-14 10:31:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/js
[2024-11-14 10:31:02] [class-ss-transfer-files-locally-task.php:124] Successfully transferred: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/js
[2024-11-14 10:31:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/js
[2024-11-14 10:31:02] [class-ss-transfer-files-locally-task.php:124] Successfully transferred: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/js
[2024-11-14 10:31:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/js
[2024-11-14 10:31:02] [class-ss-transfer-files-locally-task.php:124] Successfully transferred: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/js
[2024-11-14 10:31:02] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/js
[2024-11-14 10:31:02] [class-ss-transfer-files-locally-task.php:124] Successfully transferred: D:/xampp/htdocs/automospeed1/wp-content/plugins/elementor/assets/js
